"FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH","TOP1DIST","MMSS","SORT","PART","VOCALIZATIONS","MANUAL ID"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00364_913.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00369_665.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00369_665.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00369_665.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00388_641.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00411_649.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00434_156.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00437_206.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00437_206.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00437_206.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00438_507.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00438_507.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00438_507.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00449_905.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00498_177.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00531_302.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00534_859.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00534_859.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00534_859.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","5.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","6","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","6.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_080000_0_00547_580.wav","0","7","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00046_513.wav","0","5.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00069_894.wav","0","5.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00132_348.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00137_121.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00137_121.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00137_121.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00256_588.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00256_588.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00256_588.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00273_217.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00273_217.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","4","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","4.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","5.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","6","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","6.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00285_137.wav","0","7","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00305_947.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00305_947.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00306_961.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00306_961.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","0","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","0.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","1","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","1.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","2","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","2.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","3","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
"audio/Bullfrog","20200623_083000_0_00333_446.wav","0","3.5","0.5","","","","","","","","","","COAU","0.988216341","57:48:00","COAU_Stn_5_Week_01","part_290","1","Bullfrog"
